game_id,season,week,gameday,team,off_epa,def_epa,plays,form_off_epa,form_def_epa,form_plays
2023_13_CLE_LA,2023,13,2023-12-03,LA,0.1179723458215971,-0.09596306305276736,61,-0.09547161702986681,0.012930295935478408,60.4
2023_14_LA_BAL,2023,14,2023-12-10,LA,0.10266544081521926,0.1683850297674844,73,-0.06323182372756582,-0.01830710154326006,60.0
2023_15_WAS_LA,2023,15,2023-12-17,LA,-0.017858583663849254,-0.14444259610097326,74,-0.011343697926477218,-0.01722671116007492,62.6
2023_16_NO_LA,2023,16,2023-12-21,LA,0.20810223541513537,-0.052531268267241985,66,0.07486667608950667,-0.04376802903934452,66.4
2023_17_LA_NYG,2023,17,2023-12-31,LA,0.01830953916942235,-0.06790670621118,60,0.1491482713434351,-0.052601438680303404,68.0
2023_18_LA_SF,2023,18,2024-01-07,LA,0.1005495372451316,0.15728908329993582,62,0.08583819551150498,-0.038491720772935646,66.8
2024_01_LA_DET,2024,1,2024-09-08,LA,0.043882258343161014,0.10577639370049975,74,0.08235363379621188,0.012158708497604998,67.0
2024_02_LA_ARI,2024,2,2024-09-15,LA,-0.26304207862079354,0.3468297459864201,52,0.07059699730180023,-0.00036301871579193234,67.2
2024_03_SF_LA,2024,3,2024-09-22,LA,0.11957015910524203,0.20031309955590618,55,0.021560298310411386,0.09789144970168674,62.8
2024_04_LA_CHI,2024,4,2024-09-29,LA,0.03806562744287404,0.0832592610471906,58,0.003853883048432713,0.14846032326631636,60.6
2024_05_GB_LA,2024,5,2024-10-06,LA,-0.09714081889496777,0.018795206468425585,77,0.007805100703123051,0.1786935167179905,60.2
2024_07_LV_LA,2024,7,2024-10-20,LA,-0.28772169773148804,-0.340506677532712,50,-0.03173297052489683,0.15099474135168844,63.2
2024_08_MIN_LA,2024,8,2024-10-24,LA,0.18649580019954887,0.10798808156635095,63,-0.09805376173982663,0.061738127105046094,58.4
2024_09_LA_SEA,2024,9,2024-11-03,LA,-0.027722658965730843,-0.24853514300815582,68,-0.008146185975758146,0.013969794221032266,60.6
2024_10_MIA_LA,2024,10,2024-11-11,LA,-0.24376258026645936,-0.12069886028009352,67,-0.037604749589952725,-0.07579985429178013,63.2
2024_11_LA_NE,2024,11,2024-11-17,LA,0.4036402737653398,0.10206341777208411,48,-0.0939703911318194,-0.11659147855723698,65.0
2024_12_PHI_LA,2024,12,2024-11-24,LA,-0.01803194593332742,0.3400502677626876,60,0.006185827400242106,-0.09993783629650525,59.2
2024_13_LA_NO,2024,13,2024-12-01,LA,0.12678270610510636,-0.05673674651888109,53,0.06012377775987423,0.03617355276257467,61.2
2024_14_BUF_LA,2024,14,2024-12-08,LA,0.2856349099443072,0.44754335454598293,72,0.04818115894098573,0.00322858714552826,59.2
2024_15_LA_SF,2024,15,2024-12-12,LA,-0.09558920203368648,-0.28493972091683123,65,0.11085267272299335,0.142444286656356,60.0
2024_16_LA_NYJ,2024,16,2024-12-22,LA,0.10739188274605899,-0.032647591238935354,47,0.1404873483695479,0.10959611452900848,59.6
2024_17_ARI_LA,2024,17,2024-12-28,LA,-0.03091085615455659,-0.00913665684852672,53,0.08123767016569175,0.08265391272680458,59.4
2024_18_SEA_LA,2024,18,2025-01-05,LA,0.02409587900480262,0.24005317011635172,66,0.07866188812144591,0.012816527804561714,58.0
2025_01_HOU_LA,2025,1,2025-09-07,LA,-0.03839154758130793,-0.13239190355484282,55,0.05812452270138515,0.07217451113160828,60.6
2025_02_LA_TEN,2025,2,2025-09-14,LA,0.3434016010603085,-0.12371082812978232,57,-0.006680768803737869,-0.04381254048855687,57.2
2025_03_LA_PHI,2025,3,2025-09-21,LA,-0.034832609048073275,0.01663911148849579,65,0.08111739181506113,-0.01156676193114709,55.6
2025_04_IND_LA,2025,4,2025-09-28,LA,0.08156422649490969,-0.09276769388046624,67,0.05267249345623467,-0.0017094213856608613,59.2
2025_05_SF_LA,2025,5,2025-10-02,LA,0.07494362587992895,0.12498951755959781,63,0.07516750998612792,-0.018435628792048766,62.0
2025_06_LA_BAL,2025,6,2025-10-12,LA,-0.0331867793169627,-0.33207327289524907,49,0.08533705936115318,-0.04144835930339955,61.4
2025_07_LA_JAX,2025,7,2025-10-19,LA,0.12091618987876152,-0.16017528308253737,58,0.08637801301402223,-0.08138463317148079,60.2
2025_09_NO_LA,2025,9,2025-11-02,LA,0.26580770541852994,-0.32076716913770026,73,0.04188093077771284,-0.08867752416203181,60.4
2025_10_LA_SF,2025,10,2025-11-09,LA,0.4108707699297156,0.12663357083177285,64,0.10200899367103348,-0.15615878028727104,62.0
2025_11_SEA_LA,2025,11,2025-11-16,LA,-0.17388195808161983,-0.1996551647972019,50,0.16787030235799466,-0.1122785273448232,61.4
2025_12_TB_LA,2025,12,2025-11-23,LA,0.09561116587422915,-0.42991774065989946,55,0.1181051855656849,-0.17720746381618313,58.8
2025_13_LA_CAR,2025,13,2025-11-30,LA,0.13982017444446682,0.2375984378085488,50,0.14386477460392327,-0.19677635736911323,60.0
2025_14_LA_ARI,2025,14,2025-12-07,LA,0.4385575391242012,-0.0618625542034183,64,0.1476455715170643,-0.117221613190896,58.4
2025_15_DET_LA,2025,15,2025-12-14,LA,0.1972362266317537,0.1559829393661675,69,0.18219553825819862,-0.06544069020403961,56.6
2025_16_LA_SEA,2025,16,2025-12-18,LA,0.24381706246044457,0.03187544195747648,88,0.13946862959860623,-0.05957081649716067,57.6
2025_17_LA_ATL,2025,17,2025-12-29,LA,-0.10361725561301678,0.1156438092734969,61,0.22300843370701912,-0.013264695146224994,65.2
2025_18_ARI_LA,2025,18,2026-01-04,LA,0.23612738051027957,0.03618760896290027,68,0.18316274940956992,0.09584761484045427,66.4
2026_01_SF_LA,2026,1,2026-09-10,LA,-0.26463892335699973,0.1787675614351816,56,0.20242419062273243,0.05556544907132457,70.0
2016_01_SD_KC,2016,1,2016-09-11,LAC,0.20168240086914987,0.12413198371605037,68,,,
2016_02_JAX_SD,2016,2,2016-09-18,LAC,0.10617676133236598,-0.08939296682034906,63,,,
2016_03_SD_IND,2016,3,2016-09-25,LAC,-0.01988924090521684,-0.11861812657455852,58,,,
2016_04_NO_SD,2016,4,2016-10-02,LAC,-0.03804675487224522,0.05789798611744225,67,0.095989973765433,-0.027959703226285732,63.0
2016_05_SD_OAK,2016,5,2016-10-09,LAC,0.07629494862174292,0.0819951197657269,51,0.06248079160601345,-0.006495280890353738,64.0
2016_06_DEN_SD,2016,6,2016-10-13,LAC,-0.08248760583416556,-0.11695387032923667,60,0.06524362300915934,0.01120279924086239,61.4
2016_07_SD_ATL,2016,7,2016-10-23,LAC,0.09177142503212493,0.025956528757246942,74,0.008409621668496254,-0.037014371568195016,59.8
2016_08_SD_DEN,2016,8,2016-10-30,LAC,-0.2855251816254836,-0.24322604615134222,78,0.005528554408448044,-0.013944472452675818,62.0
2016_09_TEN_SD,2016,9,2016-11-06,LAC,0.23752979735046312,-0.008146583618401534,70,-0.047598633735605314,-0.03886605636803256,66.0
2016_10_MIA_SD,2016,10,2016-11-13,LAC,-0.23125632568346016,0.2491434060587647,71,0.007516676708936359,-0.05207497031520132,66.6
2016_12_SD_HOU,2016,12,2016-11-27,LAC,0.10054087036028338,-0.20134617590656062,49,-0.05399357815210426,-0.018645313056593754,70.6
2016_13_TB_SD,2016,13,2016-12-04,LAC,0.0073727251622537895,0.1664933433056538,53,-0.017387882913214473,-0.03552377417205855,68.4
2016_14_SD_CAR,2016,14,2016-12-11,LAC,-0.19318833949523526,-0.1702502639472483,65,-0.034267622887188695,-0.007416411262377176,64.2
2016_15_OAK_SD,2016,15,2016-12-18,LAC,-0.11093740254882907,-0.039258699422156124,55,-0.015800254461139022,0.007178745178441609,61.6
2016_16_SD_CLE,2016,16,2016-12-24,LAC,0.07050406285717752,-0.05945348366418167,64,-0.08549369444099746,0.0009563220176906917,58.6
2016_17_KC_SD,2016,17,2017-01-01,LAC,0.08640613868574175,0.11109414828837189,64,-0.025141616732869927,-0.06076305592689858,57.2
2017_01_LAC_DEN,2017,1,2017-09-11,LAC,-0.06967811300344962,-0.0077901433759304155,56,-0.02796856306777825,0.0017250089120879192,60.2
2017_02_MIA_LAC,2017,2,2017-09-17,LAC,0.19042103231728194,0.12911986779411752,54,-0.04337873070091893,-0.03313168842422892,60.8
2017_03_KC_LAC,2017,3,2017-09-24,LAC,-0.16810829135167926,0.09266180453675511,68,0.033343143661584515,0.026742337924044242,58.6
2017_04_PHI_LAC,2017,4,2017-10-01,LAC,0.19687097888701904,0.23208349751168728,53,0.021908965901014477,0.053126438715826486,61.2
2017_05_LAC_NYG,2017,5,2017-10-08,LAC,0.06217546763054421,-0.08526530687253116,71,0.04718234910698278,0.11143383495100027,59.0
2017_06_LAC_OAK,2017,6,2017-10-15,LAC,0.029139560311618396,-0.1214606610567031,63,0.04233621489594327,0.07216194391881967,60.4
2017_07_DEN_LAC,2017,7,2017-10-22,LAC,-0.13006736763160337,-0.36925196083917644,55,0.06209974955895688,0.049427840382665136,61.8
2017_08_LAC_NE,2017,8,2017-10-29,LAC,0.1463798952154532,0.06699307903931878,52,-0.0019979304308201827,-0.05024652534399367,62.0
2017_10_LAC_JAX,2017,10,2017-11-12,LAC,-0.13691475409050433,-0.11930643426102994,66,0.060899706882606305,-0.05538027044348093,58.8
2017_11_BUF_LAC,2017,11,2017-11-19,LAC,0.22957203278316254,-0.20717547407416503,69,-0.005857439712898366,-0.12565825679802436,61.4
2017_12_LAC_DAL,2017,12,2017-11-23,LAC,0.40027042251234657,-0.2723159528619703,62,0.0276218733176253,-0.15004029023835114,61.0
2017_13_CLE_LAC,2017,13,2017-12-03,LAC,0.16848544941469015,-0.12386697390310926,67,0.10184804575777093,-0.18021134859940457,60.8
2017_14_WAS_LAC,2017,14,2017-12-10,LAC,-0.009486260462977378,-0.3118355345155578,71,0.16155860916702963,-0.13113435121219114,63.2
2017_15_LAC_KC,2017,15,2017-12-16,LAC,-0.11251808930149612,0.17465091043413547,60,0.1303853780313435,-0.20690007392316648,67.0
2017_16_LAC_NYJ,2017,16,2017-12-24,LAC,0.030911408763349284,-0.2709161427633486,70,0.13526471098914516,-0.1481086049841334,65.8
2017_17_OAK_LAC,2017,17,2017-12-31,LAC,0.2818150375066316,-0.143140957953144,66,0.09553258618518251,-0.1608567387219701,66.0
2018_01_KC_LAC,2018,1,2018-09-09,LAC,0.24456971528725685,0.20912178298343834,77,0.07184150918403952,-0.13502173974020482,66.8
2018_02_LAC_BUF,2018,2,2018-09-16,LAC,0.26176412876464067,-0.08077775500197994,54,0.08705836235855287,-0.06842398836289529,68.8
2018_03_LAC_LA,2018,3,2018-09-23,LAC,0.12964513545463296,0.28036219339388574,52,0.14130844020407646,-0.022212432460179735,65.4
2018_04_SF_LAC,2018,4,2018-09-30,LAC,-0.0034550734089871175,-0.06962968083537548,65,0.18974108515530227,-0.0010701758682296835,63.8
2018_05_OAK_LAC,2018,5,2018-10-07,LAC,0.3088863531696439,-0.09350940081413729,56,0.182867788720835,0.03918711651736495,62.8
2018_06_LAC_CLE,2018,6,2018-10-14,LAC,0.25125478245598243,-0.33228940399643525,56,0.18828205185343747,0.04911342794516628,60.8
2018_07_TEN_LAC,2018,7,2018-10-21,LAC,0.3150298460780737,0.15716509445523408,43,0.1896190652871826,-0.05916880945080842,56.6
2018_09_LAC_SEA,2018,9,2018-11-04,LAC,0.1969522446649228,-0.07678929365089396,51,0.20027220874986917,-0.011580239559365624,54.4
2018_10_LAC_OAK,2018,10,2018-11-11,LAC,0.10902655583800061,-0.16136308094954957,53,0.21373363059192715,-0.08301053696832157,54.2
2018_11_DEN_LAC,2018,11,2018-11-18,LAC,0.12265355031486609,0.09881819187649167,72,0.2362299564413247,-0.10135721699115638,51.8
2018_12_ARI_LAC,2018,12,2018-11-25,LAC,0.3538903279247015,-0.32137562481663257,64,0.19898339587036912,-0.0628916984530306,55.0
2018_13_LAC_PIT,2018,13,2018-12-02,LAC,0.27668828508775817,0.11029104078315603,62,0.21951050496411292,-0.060708942617070064,56.6
2018_14_CIN_LAC,2018,14,2018-12-09,LAC,0.06639599153361954,0.02650929801180458,56,0.21184219276604982,-0.07008375335148567,60.4
2018_15_LAC_KC,2018,15,2018-12-13,LAC,0.1690813915070886,0.24834951738396413,68,0.1857309421397892,-0.04942403501894597,61.4
2018_16_BAL_LAC,2018,16,2018-12-22,LAC,-0.4003046360262686,-0.10751012609351247,57,0.19774190927360677,0.03251848464775678,64.4
2018_17_LAC_DEN,2018,17,2018-12-30,LAC,-0.19334943057641932,-0.24345562904983944,53,0.09315027200537983,-0.00874717894624405,61.4
2019_01_IND_LAC,2019,1,2019-09-08,LAC,0.2159501017488423,0.2682931959444232,59,-0.01629767969484432,0.006836820207114574,59.2
2019_02_LAC_DET,2019,2,2019-09-15,LAC,-0.030562898550191692,0.005383555281319511,62,-0.02844531636262749,0.03843725123936801,58.6
2019_03_HOU_LAC,2019,3,2019-09-22,LAC,0.02039923572065631,0.22898076150835006,69,-0.04783709437938975,0.034212102693271,59.8
2019_04_LAC_MIA,2019,4,2019-09-29,LAC,0.28949467910714216,-0.1266628058313805,62,-0.0775735255366762,0.030338351518148184,60.0
2019_05_DEN_LAC,2019,5,2019-10-06,LAC,-0.3762654245007134,0.01120796916441323,63,0.06038633749000595,0.026507815570574578,61.0
2019_06_PIT_LAC,2019,6,2019-10-13,LAC,-0.09472275043126348,-0.06034112658792057,59,0.02380313870514713,0.07744053521342512,63.0
2019_07_LAC_TEN,2019,7,2019-10-20,LAC,0.041272299544275984,0.17585948606016383,60,-0.03833143173087402,0.011713670706956355,63.0
2019_08_LAC_CHI,2019,8,2019-10-27,LAC,-0.07827381300083551,-0.11028227886823094,42,-0.02396439211198048,0.04580885686272522,62.6
2019_09_GB_LAC,2019,9,2019-11-03,LAC,0.25380225792780153,-0.06321120998876474,66,-0.043699001856278855,-0.02204375121259098,57.2
2019_10_LAC_OAK,2019,10,2019-11-07,LAC,-0.13516730347792436,0.05034108349571788,66,-0.05083748609214698,-0.009353432044067824,58.0
2019_11_KC_LAC,2019,11,2019-11-18,LAC,-0.036261078615497065,0.05241431752523598,72,-0.0026178618875891736,-0.0015268091778068954,58.6
2019_13_LAC_DEN,2019,13,2019-12-01,LAC,0.009601346029961783,-0.20184433151073483,61,0.009074472475564109,0.021024279644824416,61.2
2019_14_LAC_JAX,2019,14,2019-12-08,LAC,0.6515543808323103,-0.16008139963320636,56,0.002740281772701269,-0.054516483869355314,61.4
2019_15_MIN_LAC,2019,15,2019-12-15,LAC,-0.4542677109606903,0.0942964568693774,61,0.14870592053933043,-0.06447630802235041,64.2
2019_16_OAK_LAC,2019,16,2019-12-22,LAC,0.02552076279869,0.15652337733949687,55,0.007091926761632061,-0.032974774650721975,63.2
2019_17_LAC_KC,2019,17,2019-12-29,LAC,0.12923531697093937,0.20468457758199793,74,0.03922954001695493,-0.011738315881966171,61.0
2020_01_LAC_CIN,2020,1,2020-09-13,LAC,-0.08884040778128752,-0.21666460880239646,70,0.07232881913424223,0.018715736129386217,61.4
2020_02_KC_LAC,2020,2,2020-09-20,LAC,0.040171702581330786,0.11817649051326437,78,0.05264046837199236,0.01575168067105389,63.2
2020_03_CAR_LAC,2020,3,2020-09-27,LAC,-0.1209044316721012,-0.10107356141500196,74,-0.06963606727820354,0.07140325870034804,67.6
2020_04_LAC_TB,2020,4,2020-10-04,LAC,0.1198088342272473,0.1740369713655127,49,-0.002963411420485723,0.03232925504347216,70.2
2020_05_LAC_NO,2020,5,2020-10-12,LAC,0.015179787623058343,-0.039742560748975204,68,0.015894202865225738,0.03583197384867533,69.0
2020_07_JAX_LAC,2020,7,2020-10-25,LAC,0.18904934780609414,-0.07556774501848756,74,-0.006916903004350472,-0.013053453817519295,67.8
2020_08_LAC_DEN,2020,8,2020-11-01,LAC,0.0363852897336745,0.08104253717008608,84,0.04866104811312586,0.015165918939262484,68.6
2020_09_LV_LAC,2020,9,2020-11-08,LAC,0.12269974763838341,0.17999959153296438,75,0.0479037655435946,0.007739128270626827,69.8
2020_10_LAC_MIA,2020,10,2020-11-15,LAC,-0.03792351629066792,-0.04131721907294827,62,0.09662460140569154,0.0639537588602201,70.0
2020_11_NYJ_LAC,2020,11,2020-11-22,LAC,0.04220877930388617,-0.04177346946565773,78,0.06507813130210849,0.020882920772527902,72.6
2020_12_LAC_BUF,2020,12,2020-11-29,LAC,-0.06605747011732363,-0.036763819314975646,80,0.07048392963827405,0.0204767390291914,74.6
2020_13_NE_LAC,2020,13,2020-12-06,LAC,-0.38495491209589516,0.09995643237755701,70,0.019462566053590497,0.02823752416989378,75.8
2020_14_ATL_LAC,2020,14,2020-12-13,LAC,0.05120247279603842,0.006257004455099507,71,-0.06480547431232345,0.03202030321138797,73.0
2020_15_LAC_LV,2020,15,2020-12-17,LAC,0.2481006662752227,0.12096346163662648,62,-0.07910492928079245,-0.0027282142041850066,72.2
2020_16_DEN_LAC,2020,16,2020-12-27,LAC,-0.021540115001261698,0.019983779945491522,55,-0.021900092767614315,0.029727921937729947,72.2
2020_17_LAC_KC,2020,17,2021-01-03,LAC,0.333293836418091,0.16626940840389579,67,-0.03464987162864389,0.042079371819959785,67.6
2021_01_LAC_WAS,2021,1,2021-09-12,LAC,0.11150861896243427,-0.09875433646322579,75,0.04522038967843904,0.08268601736373407,65.0
2021_02_DAL_LAC,2021,2,2021-09-19,LAC,0.09433346691218679,0.10290378556756453,63,0.14451309589010491,0.04294386359557752,66.0
2021_03_LAC_KC,2021,3,2021-09-26,LAC,0.23381825030232978,0.06930172667163798,61,0.1531392947133346,0.062273219818070526,64.4
2021_04_LV_LAC,2021,4,2021-10-04,LAC,0.04696104035247117,-0.23306331358074578,73,0.150282811518756,0.05194087282507283,64.2
2021_05_CLE_LAC,2021,5,2021-10-10,LAC,0.3053580821669809,0.3032052962796783,69,0.16398304258950258,0.0013314541198253648,67.8
2021_06_LAC_BAL,2021,6,2021-10-17,LAC,-0.32787016786652495,0.058067906261238436,53,0.15839589173928056,0.028718631694981865,68.2
2021_08_NE_LAC,2021,8,2021-10-31,LAC,-0.02893751618520082,-0.02923548311120859,57,0.07052013437348872,0.06008308023987471,63.8
2021_09_LAC_PHI,2021,9,2021-11-07,LAC,0.2925569687949158,0.22310249524178422,65,0.0458659377540112,0.03365522650412009,62.6
2021_10_MIN_LAC,2021,10,2021-11-14,LAC,-0.1243594457827127,0.1347923620815821,55,0.05761368145252841,0.06441538021814933,63.4
2021_11_PIT_LAC,2021,11,2021-11-21,LAC,0.33891402130503784,-0.020688908924196437,66,0.023349584225491635,0.1379865153506149,59.8
2021_12_LAC_DEN,2021,12,2021-11-28,LAC,-0.006008898560294005,0.12325699759847403,65,0.030060772053103025,0.07320767430983996,59.2
2021_13_LAC_CIN,2021,13,2021-12-05,LAC,0.016383483233566597,-0.2868915521021581,62,0.09443302591434921,0.08624549257728709,61.6
2021_14_NYG_LAC,2021,14,2021-12-12,LAC,0.22179390767962207,-0.07148869130777717,68,0.1034972257981027,0.034714278779097184,62.6
2021_15_KC_LAC,2021,15,2021-12-16,LAC,-0.01640753971132187,0.16720440482922397,78,0.08934461357504395,-0.024203958530815098,63.2
2021_16_LAC_HOU,2021,16,2021-12-26,LAC,0.04975312713654077,0.3143076137216352,60,0.11093499478932212,-0.01772154998128673,67.8
2021_17_DEN_LAC,2021,17,2022-01-02,LAC,0.14474953871583662,-0.1361620506536419,64,0.0531028159556227,0.0492777545478796,66.6
2021_18_LAC_LV,2021,18,2022-01-09,LAC,0.12188391603155826,-0.06963098001872434,89,0.08325450341084883,-0.0026060551025435807,66.4
2022_01_LV_LAC,2022,1,2022-09-11,LAC,0.08488462946652069,-0.13955261937904465,63,0.10435458997044718,0.040846059314143174,71.8
2022_02_LAC_KC,2022,2,2022-09-15,LAC,0.009095565450287049,0.08408256448496625,73,0.07697273432782689,0.027233273699889676,70.8
2022_03_JAX_LAC,2022,3,2022-09-25,LAC,-0.25573101947112975,0.21725349344201023,58,0.08207335536014868,0.010608905631038137,69.8
2022_04_LAC_HOU,2022,4,2022-10-02,LAC,0.24989994742363172,-0.06782940671430186,63,0.020976526038614572,-0.008801918424886857,69.4
2022_05_LAC_CLE,2022,5,2022-10-09,LAC,0.292535686338161,0.1754443653957438,67,0.04200660778017359,0.0048646103629811505,69.2
2022_06_DEN_LAC,2022,6,2022-10-17,LAC,-0.16049899732753822,-0.1531967602636637,83,0.07613696184149414,0.053879679445874774,64.8
2022_07_SEA_LAC,2022,7,2022-10-23,LAC,-0.24374388659835214,0.12802792367268181,69,0.027060236482682347,0.051150851268950956,68.8
2022_09_LAC_ATL,2022,9,2022-11-06,LAC,0.03089886485084412,0.0001368572797082505,67,-0.023507653927045485,0.059939923106494084,68.0
2022_10_LAC_SF,2022,10,2022-11-13,LAC,-0.15106848550414048,0.059783194870646296,56,0.033818322937349286,0.01651659587403369,69.8
2022_11_KC_LAC,2022,11,2022-11-20,LAC,0.08532488544829056,0.2521740818415319,65,-0.04637536364820515,0.04203911619102333,68.4
2022_12_LAC_ARI,2022,12,2022-11-27,LAC,0.0690964950208742,0.058060248783089935,64,-0.08781752382617924,0.057385059480180946,68.0
2022_13_LAC_LV,2022,13,2022-12-04,LAC,-0.10511492078293434,-0.08892771629761528,73,-0.04189842535649677,0.09963646128953167,64.2
2022_14_MIA_LAC,2022,14,2022-12-11,LAC,0.027747382111204037,-0.08261258421813408,76,-0.014172632193413207,0.05624533329547225,65.0
2022_15_TEN_LAC,2022,15,2022-12-18,LAC,-0.06504700084630433,-0.053985220024048146,67,-0.014802928741341223,0.03969544499590378,66.8
2022_16_LAC_IND,2022,16,2022-12-26,LAC,-0.05077207291172142,-0.5723881567776543,64,0.002401368190226008,0.01694176201696489,69.0
2022_17_LA_LAC,2022,17,2023-01-01,LAC,0.28571385045289915,-0.10244303336038699,62,-0.024818023481776388,-0.14797068570687236,68.8
2022_18_LAC_DEN,2022,18,2023-01-08,LAC,0.052540836182359926,0.1468593584552456,67,0.0185054476046286,-0.18007134213556772,68.4
2023_01_MIA_LAC,2023,1,2023-09-10,LAC,0.15262955264410286,0.30758666365990955,76,0.050036598997687455,-0.13291392718499556,67.2
2023_02_LAC_TEN,2023,2,2023-09-17,LAC,0.09223075477247258,0.010639916480615023,66,0.07501303310426723,-0.05487407760938684,67.2
2023_03_LAC_MIN,2023,3,2023-09-24,LAC,0.19514771428429092,-0.00012828547168427718,63,0.1064685842280226,-0.0419490503084542,67.0
2023_04_LV_LAC,2023,4,2023-10-01,LAC,-0.034290985750663534,-0.16690575557672413,59,0.15565254166722509,0.07250292395273981,66.8
2023_06_DAL_LAC,2023,6,2023-10-16,LAC,-0.10898622999978357,0.07469932552948622,61,0.09165157442651253,0.059610379509472386,66.2
2023_07_LAC_KC,2023,7,2023-10-22,LAC,0.047040637161635424,0.2564195220897243,60,0.05934616119008383,0.04517837292432051,65.0
2023_08_CHI_LAC,2023,8,2023-10-29,LAC,-0.021017976698852765,-0.15339637039752016,65,0.03822837809359035,0.034944944610283454,61.8
2023_09_LAC_NYJ,2023,9,2023-11-06,LAC,-0.11896003367710611,-0.37136718061122403,55,0.015578631799325286,0.002137687234656421,61.6
2023_10_DET_LAC,2023,10,2023-11-12,LAC,0.2017408950984984,0.4461961206014214,68,-0.04724291779295412,-0.07211009179325154,60.0
2023_11_LAC_GB,2023,11,2023-11-19,LAC,0.06530829421961061,0.08529282894908743,61,-3.654162312173303e-05,0.05051028344237758,61.8
2023_12_BAL_LAC,2023,12,2023-11-26,LAC,-0.30167102230636483,0.0266497987897133,66,0.0348223632207571,0.052628984126297816,61.8
2023_13_LAC_NE,2023,13,2023-12-03,LAC,-0.14786571430826026,-0.27462989578658203,59,-0.03491996867284295,0.006675039466295612,63.0
2023_14_DEN_LAC,2023,14,2023-12-10,LAC,-0.4709905661927508,-0.049338054764946834,67,-0.060289516194724446,-0.01757166561151676,61.8
2023_15_LAC_LV,2023,15,2023-12-14,LAC,-0.3748612407103388,0.2524649465977702,63,-0.13069562269785337,0.046834159557738675,64.2
2023_16_BUF_LAC,2023,16,2023-12-23,LAC,-0.09489866467715144,0.06887286251368133,65,-0.24601604985962083,0.008087924757008435,63.2
2023_17_LAC_DEN,2023,17,2023-12-31,LAC,-0.13745865296574925,-0.04792571554313115,62,-0.2780574416389733,0.004803931469927214,64.0
2023_18_KC_LAC,2023,18,2024-01-07,LAC,-0.2332262514383238,-0.1436860591524687,80,-0.2452149677708501,-0.010111171396641676,63.2
2024_01_LV_LAC,2024,1,2024-09-08,LAC,-0.08854648322839723,-0.33483836367411784,52,-0.2622870751968628,0.016077595930180988,67.4
2024_02_LAC_CAR,2024,2,2024-09-15,LAC,0.11135080133706401,-0.49060622454402397,62,-0.1857982586039921,-0.041022465851653214,64.4
2024_03_LAC_PIT,2024,3,2024-09-22,LAC,-0.16468273679844483,0.1316070126630572,45,-0.08855585019451155,-0.18963670008001204,64.2
2024_04_KC_LAC,2024,4,2024-09-29,LAC,-0.2140258374320349,-0.08798858658497692,53,-0.10251266461877022,-0.17708987005013688,60.2
2024_06_LAC_DEN,2024,6,2024-10-13,LAC,0.0855428782859012,-0.061207421118328366,72,-0.11782610151202735,-0.18510244425850603,58.4
2024_07_LAC_ARI,2024,7,2024-10-21,LAC,0.04946805758481444,0.03591196748696022,63,-0.054072275567182373,-0.16860671665167795,56.8
2024_08_NO_LAC,2024,8,2024-10-27,LAC,-0.0020965723623212447,-0.19930524057083385,63,-0.026469367404540027,-0.09445665041946236,59.0
2024_09_LAC_CLE,2024,9,2024-11-03,LAC,0.031492660151150945,-0.27078907886966,54,-0.049158842144417084,-0.03619645362482432,59.2
2024_10_TEN_LAC,2024,10,2024-11-10,LAC,0.20210270739087094,0.11689301344649819,55,-0.009923762754497925,-0.11667567193136777,61.0
2024_11_CIN_LAC,2024,11,2024-11-17,LAC,0.04700973538578244,0.10320479573417679,62,0.07330194621008325,-0.07569935192507274,61.4
2024_12_BAL_LAC,2024,12,2024-11-25,LAC,0.007558067130374887,0.3251611416574621,60,0.0655953176300595,-0.042816908554571716,59.4
2024_13_LAC_ATL,2024,13,2024-12-01,LAC,-0.28624597088101467,-0.23777067035088434,44,0.057213319539171595,0.01503292627952867,58.8
2024_14_LAC_KC,2024,14,2024-12-08,LAC,0.08677343292069407,0.016504888172233778,57,0.0003834398354328972,0.007339840323518576,55.0
2024_15_TB_LAC,2024,15,2024-12-15,LAC,-0.3698403134963222,0.22441281418351666,48,0.011439594389341529,0.06479863373189734,55.6
2024_16_DEN_LAC,2024,16,2024-12-19,LAC,0.21883563000886758,0.19349572844943194,60,-0.1029490097880971,0.08630259387930103,54.2
2024_17_LAC_NE,2024,17,2024-12-28,LAC,0.2911025041405697,-0.5518501636239913,77,-0.06858383086348006,0.10436078042235206,53.8
2024_18_LAC_LV,2024,18,2025-01-05,LAC,0.28720594113842624,-0.10243118794101591,71,-0.011874943461441101,-0.07104148063393863,57.2
2025_01_KC_LAC,2025,1,2025-09-05,LAC,0.3200720840759058,0.21523830751852047,59,0.10281543894244707,-0.04397358415196494,62.6
2025_02_LAC_LV,2025,2,2025-09-15,LAC,-0.020255894486862876,-0.3918832617330055,53,0.1494751691734894,-0.004226900282707602,63.0
2025_03_DEN_LAC,2025,3,2025-09-21,LAC,-0.03864487916748578,-0.04619461549997296,80,0.2193920529753813,-0.12748611546601202,64.0
2025_04_LAC_NYG,2025,4,2025-09-28,LAC,-0.16701637772560413,-0.14530654333537846,57,0.1678959511401106,-0.175424184255893,68.0
2025_05_WAS_LAC,2025,5,2025-10-05,LAC,-0.14044467658160198,0.25499001840676383,63,0.07627217476687587,-0.09411546019817044,64.0
